id_evento,timestamp,tipo_evento,servicio,usuario,hostname,ip_origen,ip_destino,hora_evento,es_horario_laboral,ip_origen_es_privada,usuario_privilegiado,host_critico,conteo_eventos_ip_ventana,conteo_usuarios_distintos_ip,conteo_hosts_distintos_ip,conteo_fallidos_ventana,servicio_sensible,severidad_inicial,resultado,clase_evento_ml
EVT-ML-1255,2026-06-12T14:51:00Z,dns_query,dns,analyst,srv-app-01,10.10.40.12,10.10.30.21,14,1,1,0,1,6,1,2,0,0,Baja,fallido,normal
EVT-ML-1256,2026-06-12T12:58:00Z,process_creation,os,admin,ws-analyst-07,10.10.20.15,10.10.20.20,12,1,1,1,0,1,2,2,1,1,Baja,permitido,normal
EVT-ML-1257,2026-06-12T23:24:00Z,file_access,os,devops,srv-web-01,192.0.2.55,10.10.30.21,23,0,0,1,1,32,5,5,20,1,Critica,fallido,sospechoso
EVT-ML-1258,2026-06-12T16:41:00Z,process_creation,os,analyst,srv-app-01,10.10.40.12,10.10.20.20,16,1,1,0,1,4,1,1,0,1,Baja,permitido,normal
EVT-ML-1259,2026-06-12T05:08:00Z,ssh_authentication,ssh,root,srv-app-01,203.0.113.45,10.10.40.12,5,0,0,1,1,23,6,7,13,1,Critica,fallido,sospechoso
EVT-ML-1260,2026-06-12T06:07:00Z,network_connection,ftp,root,srv-app-01,198.51.100.130,10.10.50.23,6,0,0,1,1,27,8,5,7,1,Alta,detectado,sospechoso
EVT-ML-1261,2026-06-12T09:41:00Z,dns_query,dns,analyst,srv-auth-01,10.10.40.12,10.10.20.15,9,1,1,0,1,3,2,2,0,0,Baja,permitido,normal
EVT-ML-1262,2026-06-12T08:54:00Z,dns_query,dns,analyst,srv-auth-01,198.51.100.77,10.10.50.23,8,1,0,0,1,6,3,1,8,0,Media,observado,fallido
EVT-ML-1263,2026-06-12T17:03:00Z,file_access,os,oracle,ws-analyst-07,10.10.20.20,10.10.40.12,17,1,1,1,0,2,1,1,1,1,Baja,observado,normal
EVT-ML-1264,2026-06-12T10:34:00Z,dns_query,dns,analyst,srv-app-01,10.10.50.23,10.10.30.21,10,1,1,0,1,5,2,2,0,0,Baja,permitido,normal
EVT-ML-1265,2026-06-12T12:20:00Z,file_access,os,ubuntu,srv-auth-01,10.10.50.23,10.10.20.15,12,1,1,0,1,4,1,1,0,1,Baja,observado,normal
EVT-ML-1266,2026-06-12T10:48:00Z,file_access,os,soporte,srv-app-01,10.10.20.20,10.10.30.21,10,1,1,0,1,2,2,2,1,1,Baja,observado,normal
EVT-ML-1267,2026-06-12T17:29:00Z,process_creation,os,soporte,srv-auth-01,10.10.30.21,10.10.50.23,17,1,1,0,1,2,1,2,0,1,Baja,permitido,normal
EVT-ML-1268,2026-06-12T06:15:00Z,ssh_authentication,ssh,analyst,ws-analyst-07,10.10.50.23,10.10.50.23,6,0,1,0,0,2,2,1,0,1,Baja,observado,normal
EVT-ML-1269,2026-06-12T11:18:00Z,ssh_authentication,ssh,ubuntu,srv-auth-01,192.0.2.14,10.10.20.20,11,1,0,0,1,8,1,2,3,1,Baja,fallido,fallido
EVT-ML-1270,2026-06-12T17:03:00Z,dns_query,dns,ubuntu,srv-app-01,10.10.50.23,10.10.20.15,17,1,1,0,1,3,2,2,0,0,Baja,permitido,normal
EVT-ML-1271,2026-06-12T14:37:00Z,process_creation,os,ubuntu,ws-analyst-07,198.51.100.88,10.10.20.20,14,1,0,0,0,2,2,1,0,1,Baja,observado,normal
EVT-ML-1272,2026-06-12T14:37:00Z,process_creation,os,test,srv-db-01,203.0.113.45,10.10.20.15,14,1,0,0,1,3,3,2,4,1,Media,fallido,fallido
EVT-ML-1273,2026-06-12T14:33:00Z,file_access,os,backup,srv-web-01,10.10.30.21,10.10.20.20,14,1,1,1,1,6,2,2,0,1,Media,observado,normal
EVT-ML-1274,2026-06-12T14:52:00Z,ssh_authentication,ssh,analyst,srv-app-01,10.10.40.12,10.10.30.21,14,1,1,0,1,6,2,1,2,1,Baja,observado,normal
EVT-ML-1275,2026-06-12T16:42:00Z,dns_query,dns,analyst,srv-app-01,203.0.113.88,10.10.20.20,16,1,0,0,1,3,1,2,1,0,Baja,observado,normal
EVT-ML-1276,2026-06-12T18:27:00Z,dns_query,dns,test,srv-app-01,192.168.10.44,10.10.20.20,18,1,1,0,1,11,4,3,2,0,Baja,fallido,fallido
EVT-ML-1277,2026-06-12T03:36:00Z,network_connection,ftp,ubuntu,srv-app-01,10.10.40.12,10.10.50.23,3,0,1,0,1,4,3,2,1,1,Alta,fallido,fallido
EVT-ML-1278,2026-06-12T09:35:00Z,network_connection,http,soporte,srv-auth-01,192.0.2.14,10.10.50.23,9,1,0,0,1,6,2,2,2,0,Media,fallido,fallido
EVT-ML-1279,2026-06-12T19:12:00Z,ssh_authentication,ssh,test,srv-web-01,10.10.40.12,10.10.20.15,19,0,1,0,1,14,1,1,4,1,Media,fallido,fallido
EVT-ML-1280,2026-06-12T10:55:00Z,ssh_authentication,ssh,deploy,ws-analyst-07,10.10.20.15,10.10.20.20,10,1,1,1,0,6,2,1,0,1,Baja,permitido,normal
EVT-ML-1281,2026-06-12T18:13:00Z,network_connection,http,admin,srv-auth-01,10.10.20.20,10.10.40.12,18,1,1,1,1,1,2,2,0,0,Baja,permitido,normal
EVT-ML-1282,2026-06-12T14:22:00Z,dns_query,dns,analyst,ws-analyst-07,10.10.50.23,10.10.20.15,14,1,1,0,0,6,1,2,0,0,Media,fallido,normal
EVT-ML-1283,2026-06-12T07:05:00Z,process_creation,os,backup,srv-app-01,192.0.2.14,10.10.40.12,7,0,0,1,1,15,9,6,8,1,Alta,observado,sospechoso
EVT-ML-1284,2026-06-12T14:08:00Z,process_creation,os,soporte,ws-analyst-07,10.10.20.20,10.10.40.12,14,1,1,0,0,4,1,2,0,1,Baja,permitido,normal
EVT-ML-1285,2026-06-12T04:33:00Z,dns_query,dns,backup,srv-db-01,192.168.10.44,10.10.30.21,4,0,1,1,1,16,3,7,24,0,Alta,detectado,sospechoso
EVT-ML-1286,2026-06-12T13:58:00Z,process_creation,os,ubuntu,srv-db-01,192.168.10.44,10.10.30.21,13,1,1,0,1,1,2,1,0,1,Baja,permitido,normal
EVT-ML-1287,2026-06-12T09:59:00Z,dns_query,dns,soporte,srv-app-01,192.168.10.44,10.10.20.15,9,1,1,0,1,3,2,2,0,0,Baja,permitido,normal
EVT-ML-1288,2026-06-12T01:25:00Z,network_connection,http,analyst,srv-auth-01,192.168.10.44,8.8.8.8,1,0,1,0,1,12,1,3,3,0,Baja,fallido,fallido
EVT-ML-1289,2026-06-12T19:07:00Z,file_access,os,ubuntu,srv-app-01,198.51.100.77,10.10.30.21,19,0,0,0,1,25,9,3,18,1,Alta,detectado,sospechoso
EVT-ML-1290,2026-06-12T17:49:00Z,process_creation,os,ubuntu,ws-analyst-07,192.168.10.44,10.10.20.15,17,1,1,0,0,2,2,1,0,1,Baja,observado,normal
EVT-ML-1291,2026-06-12T20:46:00Z,dns_query,dns,analyst,ws-analyst-07,10.10.40.12,10.10.30.21,20,0,1,0,0,4,2,1,1,0,Baja,observado,normal
EVT-ML-1292,2026-06-12T20:11:00Z,ssh_authentication,ssh,root,srv-app-01,10.10.40.12,10.10.20.20,20,0,1,1,1,8,3,1,1,1,Alta,fallido,fallido
EVT-ML-1293,2026-06-12T19:28:00Z,network_connection,https,deploy,srv-auth-01,203.0.113.45,10.10.30.21,19,0,0,1,1,32,6,2,3,0,Media,bloqueado,sospechoso
EVT-ML-1294,2026-06-12T09:53:00Z,dns_query,dns,analyst,srv-web-01,203.0.113.88,10.10.20.15,9,1,0,0,1,12,4,3,5,0,Baja,fallido,fallido
EVT-ML-1295,2026-06-12T14:47:00Z,file_access,os,admin,ws-analyst-07,10.10.30.21,10.10.50.23,14,1,1,1,0,4,1,1,0,1,Baja,permitido,normal
EVT-ML-1296,2026-06-12T18:43:00Z,dns_query,dns,soporte,srv-db-01,10.10.40.12,10.10.20.15,18,1,1,0,1,1,1,1,0,0,Baja,permitido,normal
EVT-ML-1297,2026-06-12T10:41:00Z,network_connection,http,soporte,srv-web-01,10.10.20.20,10.10.20.15,10,1,1,0,1,3,3,1,7,0,Alta,fallido,fallido
EVT-ML-1298,2026-06-12T14:21:00Z,ssh_authentication,ssh,soporte,ws-analyst-07,10.10.50.23,10.10.30.21,14,1,1,0,0,1,1,1,0,1,Baja,fallido,normal
EVT-ML-1299,2026-06-12T12:48:00Z,network_connection,http,ubuntu,srv-db-01,172.16.10.20,10.10.40.12,12,1,1,0,1,2,1,1,0,0,Baja,permitido,normal
EVT-ML-1300,2026-06-12T13:07:00Z,ssh_authentication,ssh,deploy,ws-analyst-07,192.168.10.44,10.10.30.21,13,1,1,1,0,3,2,2,1,1,Media,permitido,normal
EVT-ML-1301,2026-06-12T10:03:00Z,network_connection,smb,deploy,srv-app-01,203.0.113.200,10.10.20.20,10,1,0,1,1,3,2,1,0,1,Baja,observado,normal
EVT-ML-1302,2026-06-12T16:46:00Z,file_access,os,soporte,srv-app-01,203.0.113.45,10.10.50.23,16,1,0,0,1,3,2,2,1,1,Baja,permitido,normal
EVT-ML-1303,2026-06-12T08:59:00Z,network_connection,https,soporte,srv-auth-01,10.10.40.12,10.10.20.15,8,1,1,0,1,13,4,3,5,0,Media,fallido,fallido
EVT-ML-1304,2026-06-12T05:22:00Z,data_exfiltration,https,postgres,srv-app-01,10.10.20.15,10.10.20.20,5,0,1,1,1,11,3,6,24,0,Media,fallido,sospechoso
EVT-ML-1305,2026-06-12T12:18:00Z,network_connection,https,ubuntu,srv-app-01,192.168.10.44,10.10.50.23,12,1,1,0,1,4,2,2,0,0,Baja,observado,normal
EVT-ML-1306,2026-06-12T05:32:00Z,process_creation,os,soporte,srv-auth-01,10.10.30.21,10.10.40.12,5,0,1,0,1,3,1,1,0,1,Baja,fallido,normal
EVT-ML-1307,2026-06-12T12:27:00Z,ssh_authentication,ssh,oracle,srv-auth-01,203.0.113.45,10.10.40.12,12,1,0,1,1,26,5,5,22,1,Critica,fallido,sospechoso
EVT-ML-1308,2026-06-12T04:17:00Z,network_connection,ftp,test,srv-db-01,203.0.113.45,10.10.50.23,4,0,0,0,1,13,3,3,21,1,Critica,detectado,sospechoso
EVT-ML-1309,2026-06-12T06:12:00Z,dns_query,dns,ubuntu,srv-web-01,10.10.40.12,8.8.8.8,6,0,1,0,1,6,1,1,0,0,Baja,observado,normal
EVT-ML-1310,2026-06-12T09:47:00Z,ssh_authentication,ssh,admin,srv-auth-01,192.0.2.14,10.10.40.12,9,1,0,1,1,6,1,3,1,1,Baja,fallido,fallido
EVT-ML-1311,2026-06-12T00:54:00Z,ssh_authentication,ssh,backup,srv-db-01,192.0.2.14,10.10.50.23,0,0,0,1,1,14,2,1,3,1,Media,fallido,fallido
EVT-ML-1312,2026-06-12T11:50:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,10.10.30.21,10.10.50.23,11,1,1,0,0,1,2,2,2,1,Baja,permitido,normal
EVT-ML-1313,2026-06-12T08:46:00Z,ssh_authentication,ssh,ubuntu,srv-db-01,10.10.40.12,10.10.20.15,8,1,1,0,1,1,1,2,0,1,Baja,observado,normal
EVT-ML-1314,2026-06-12T08:12:00Z,dns_query,dns,ubuntu,ws-analyst-07,203.0.113.45,10.10.20.15,8,1,0,0,0,8,2,2,4,0,Baja,fallido,fallido
EVT-ML-1315,2026-06-12T10:27:00Z,process_creation,os,soporte,ws-analyst-07,172.16.10.20,10.10.20.15,10,1,1,0,0,1,1,1,0,1,Baja,permitido,normal
EVT-ML-1316,2026-06-12T08:32:00Z,ssh_authentication,ssh,ubuntu,srv-web-01,192.168.10.44,10.10.30.21,8,1,1,0,1,1,1,2,0,1,Baja,permitido,normal
EVT-ML-1317,2026-06-12T16:40:00Z,file_access,os,postgres,srv-app-01,192.0.2.14,10.10.30.21,16,1,0,1,1,2,1,2,2,1,Baja,permitido,normal
EVT-ML-1318,2026-06-12T13:26:00Z,network_connection,https,analyst,srv-auth-01,203.0.113.200,8.8.8.8,13,1,0,0,1,3,2,1,0,0,Media,permitido,normal
EVT-ML-1319,2026-06-12T04:01:00Z,ssh_authentication,ssh,devops,srv-web-01,10.10.20.20,10.10.50.23,4,0,1,1,1,15,4,5,5,1,Media,exitoso,sospechoso
EVT-ML-1320,2026-06-12T17:27:00Z,network_connection,https,test,srv-web-01,10.10.20.15,10.10.20.20,17,1,1,0,1,3,3,3,6,0,Baja,fallido,fallido
EVT-ML-1321,2026-06-12T16:19:00Z,file_access,os,test,ws-analyst-07,10.10.20.15,10.10.30.21,16,1,1,0,0,6,1,1,2,1,Baja,permitido,normal
EVT-ML-1322,2026-06-12T06:31:00Z,process_creation,os,admin,srv-web-01,198.51.100.77,8.8.8.8,6,0,0,1,1,7,4,1,5,1,Baja,fallido,fallido
EVT-ML-1323,2026-06-12T11:47:00Z,process_creation,os,analyst,srv-web-01,192.168.10.44,10.10.40.12,11,1,1,0,1,6,1,2,0,1,Baja,permitido,normal
EVT-ML-1324,2026-06-12T19:17:00Z,process_creation,os,test,ws-analyst-07,192.0.2.44,10.10.40.12,19,0,0,0,0,5,2,2,1,1,Baja,permitido,normal
EVT-ML-1325,2026-06-12T03:51:00Z,dns_query,dns,ubuntu,srv-auth-01,10.10.50.23,10.10.50.23,3,0,1,0,1,4,2,1,0,0,Baja,permitido,normal
EVT-ML-1326,2026-06-12T16:09:00Z,network_connection,ftp,ubuntu,ws-analyst-07,203.0.113.200,10.10.20.15,16,1,0,0,0,3,2,2,0,1,Baja,permitido,normal
EVT-ML-1327,2026-06-12T10:41:00Z,dns_query,dns,test,ws-analyst-07,192.168.10.44,10.10.20.15,10,1,1,0,0,1,2,1,0,0,Baja,permitido,normal
EVT-ML-1328,2026-06-12T14:32:00Z,process_creation,os,soporte,srv-auth-01,10.10.50.23,10.10.20.20,14,1,1,0,1,6,1,2,0,1,Baja,permitido,normal
EVT-ML-1329,2026-06-12T08:11:00Z,file_access,os,soporte,srv-web-01,192.168.10.44,10.10.30.21,8,1,1,0,1,3,1,2,0,1,Baja,permitido,normal
EVT-ML-1330,2026-06-12T13:52:00Z,process_creation,os,soporte,ws-analyst-07,192.0.2.44,10.10.20.20,13,1,0,0,0,1,2,1,2,1,Baja,permitido,normal
EVT-ML-1331,2026-06-12T14:05:00Z,ssh_authentication,ssh,analyst,srv-auth-01,10.10.30.21,10.10.20.15,14,1,1,0,1,3,2,2,8,1,Media,fallido,fallido
EVT-ML-1332,2026-06-12T15:02:00Z,process_creation,os,analyst,srv-auth-01,203.0.113.88,8.8.8.8,15,1,0,0,1,9,2,2,1,1,Media,fallido,fallido
EVT-ML-1333,2026-06-12T09:40:00Z,dns_query,dns,ubuntu,srv-db-01,10.10.20.20,10.10.40.12,9,1,1,0,1,8,2,2,9,0,Baja,fallido,fallido
EVT-ML-1334,2026-06-12T08:38:00Z,dns_query,dns,analyst,srv-web-01,172.16.10.20,10.10.20.20,8,1,1,0,1,4,1,2,0,0,Baja,observado,normal
EVT-ML-1335,2026-06-12T18:38:00Z,ssh_authentication,ssh,test,srv-web-01,10.10.50.23,8.8.8.8,18,1,1,0,1,4,2,2,0,1,Baja,permitido,normal
EVT-ML-1336,2026-06-12T17:11:00Z,dns_query,dns,analyst,srv-app-01,10.10.50.23,10.10.20.15,17,1,1,0,1,6,2,2,0,0,Media,permitido,normal
EVT-ML-1337,2026-06-12T09:11:00Z,file_access,os,soporte,ws-analyst-07,192.168.10.44,10.10.20.15,9,1,1,0,0,4,1,2,0,1,Baja,permitido,normal
EVT-ML-1338,2026-06-12T20:43:00Z,powershell_activity,powershell,soporte,srv-web-01,192.0.2.14,10.10.50.23,20,0,0,0,1,30,3,3,21,1,Critica,fallido,sospechoso
EVT-ML-1339,2026-06-12T17:52:00Z,dns_query,dns,soporte,ws-analyst-07,10.10.20.15,10.10.20.15,17,1,1,0,0,4,1,1,0,0,Baja,fallido,normal
EVT-ML-1340,2026-06-12T17:39:00Z,dns_query,dns,oracle,srv-web-01,10.10.20.20,10.10.50.23,17,1,1,1,1,5,3,3,5,0,Media,fallido,fallido
EVT-ML-1341,2026-06-12T17:54:00Z,network_connection,smb,analyst,ws-analyst-07,10.10.20.20,10.10.20.15,17,1,1,0,0,3,1,2,0,1,Baja,observado,normal
EVT-ML-1342,2026-06-12T09:55:00Z,process_creation,os,analyst,ws-analyst-07,10.10.30.21,10.10.50.23,9,1,1,0,0,1,1,1,0,1,Baja,observado,normal
EVT-ML-1343,2026-06-12T13:50:00Z,process_creation,os,soporte,ws-analyst-07,10.10.20.15,10.10.30.21,13,1,1,0,0,4,1,2,0,1,Baja,observado,normal
EVT-ML-1344,2026-06-12T08:37:00Z,network_connection,smb,postgres,srv-auth-01,10.10.50.23,10.10.40.12,8,1,1,1,1,5,1,2,0,1,Baja,observado,normal
EVT-ML-1345,2026-06-12T04:27:00Z,process_creation,os,backup,srv-db-01,198.51.100.130,10.10.30.21,4,0,0,1,1,9,4,2,3,1,Baja,fallido,fallido
EVT-ML-1346,2026-06-12T08:51:00Z,process_creation,os,root,srv-app-01,172.16.10.20,10.10.40.12,8,1,1,1,1,5,1,2,0,1,Baja,permitido,normal
EVT-ML-1347,2026-06-12T10:53:00Z,dns_query,dns,ubuntu,ws-analyst-07,192.168.10.44,10.10.30.21,10,1,1,0,0,6,2,1,0,0,Baja,permitido,normal
EVT-ML-1348,2026-06-12T09:53:00Z,process_creation,os,test,ws-analyst-07,10.10.20.15,10.10.40.12,9,1,1,0,0,4,2,2,0,1,Baja,observado,normal
EVT-ML-1349,2026-06-12T16:13:00Z,network_connection,smb,test,srv-app-01,192.0.2.14,10.10.40.12,16,1,0,0,1,9,2,2,3,1,Baja,fallido,fallido
EVT-ML-1350,2026-06-12T00:33:00Z,process_creation,os,soporte,srv-auth-01,192.0.2.55,10.10.40.12,0,0,0,0,1,12,2,1,1,1,Media,bloqueado,fallido
EVT-ML-1351,2026-06-12T12:49:00Z,dns_query,dns,devops,srv-web-01,10.10.20.20,10.10.50.23,12,1,1,1,1,9,1,2,8,0,Media,fallido,fallido
EVT-ML-1352,2026-06-12T12:56:00Z,dns_query,dns,analyst,srv-web-01,172.16.10.20,10.10.30.21,12,1,1,0,1,3,2,1,0,0,Baja,observado,normal
EVT-ML-1353,2026-06-12T09:47:00Z,ssh_authentication,ssh,devops,srv-web-01,10.10.40.12,8.8.8.8,9,1,1,1,1,2,1,1,0,1,Baja,observado,normal
EVT-ML-1354,2026-06-12T15:27:00Z,network_connection,http,deploy,ws-analyst-07,10.10.40.12,10.10.20.15,15,1,1,1,0,4,1,1,1,0,Baja,observado,normal
EVT-ML-1355,2026-06-12T13:23:00Z,file_access,os,deploy,srv-auth-01,10.10.20.15,10.10.40.12,13,1,1,1,1,5,1,1,0,1,Baja,permitido,normal
EVT-ML-1356,2026-06-12T20:06:00Z,dns_query,dns,test,ws-analyst-07,198.51.100.88,10.10.20.20,20,0,0,0,0,29,8,4,18,0,Critica,detectado,sospechoso
EVT-ML-1357,2026-06-12T01:51:00Z,network_connection,smb,analyst,ws-analyst-07,192.0.2.14,10.10.20.20,1,0,0,0,0,4,1,2,0,1,Media,permitido,normal
EVT-ML-1358,2026-06-12T18:36:00Z,dns_query,dns,deploy,srv-db-01,10.10.20.15,10.10.40.12,18,1,1,1,1,2,2,2,0,0,Baja,permitido,normal
EVT-ML-1359,2026-06-12T11:10:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,192.0.2.55,10.10.30.21,11,1,0,0,0,1,1,1,0,1,Baja,fallido,normal
EVT-ML-1360,2026-06-12T17:22:00Z,ssh_authentication,ssh,devops,srv-app-01,10.10.30.21,10.10.50.23,17,1,1,1,1,4,1,1,1,1,Baja,permitido,normal
EVT-ML-1361,2026-06-12T08:37:00Z,network_connection,smb,deploy,srv-auth-01,10.10.50.23,8.8.8.8,8,1,1,1,1,13,3,1,8,1,Media,fallido,fallido
EVT-ML-1362,2026-06-12T11:54:00Z,file_access,os,analyst,srv-app-01,10.10.20.20,10.10.20.15,11,1,1,0,1,5,1,1,0,1,Baja,permitido,normal
EVT-ML-1363,2026-06-12T18:39:00Z,dns_query,dns,postgres,ws-analyst-07,10.10.30.21,10.10.50.23,18,1,1,1,0,5,1,1,0,0,Baja,fallido,normal
EVT-ML-1364,2026-06-12T06:51:00Z,dns_query,dns,test,srv-db-01,172.16.10.20,10.10.30.21,6,0,1,0,1,3,1,1,0,0,Baja,fallido,normal
EVT-ML-1365,2026-06-12T17:18:00Z,network_connection,https,deploy,srv-app-01,10.10.20.20,10.10.50.23,17,1,1,1,1,2,1,1,1,0,Baja,permitido,normal
EVT-ML-1366,2026-06-12T00:47:00Z,file_access,os,admin,srv-app-01,198.51.100.77,10.10.20.15,0,0,0,1,1,12,6,4,5,1,Alta,bloqueado,sospechoso
EVT-ML-1367,2026-06-12T14:03:00Z,file_access,os,soporte,ws-analyst-07,10.10.20.20,10.10.40.12,14,1,1,0,0,4,1,1,0,1,Baja,permitido,normal
EVT-ML-1368,2026-06-12T10:36:00Z,network_connection,smb,soporte,ws-analyst-07,10.10.40.12,10.10.30.21,10,1,1,0,0,5,1,1,0,1,Baja,observado,normal
EVT-ML-1369,2026-06-12T12:30:00Z,file_access,os,ubuntu,srv-web-01,172.16.10.20,10.10.50.23,12,1,1,0,1,6,2,2,0,1,Media,permitido,normal
EVT-ML-1370,2026-06-12T09:36:00Z,ssh_authentication,ssh,oracle,ws-analyst-07,172.16.10.20,8.8.8.8,9,1,1,1,0,5,2,2,1,1,Baja,permitido,normal
EVT-ML-1371,2026-06-12T09:06:00Z,ssh_authentication,ssh,ubuntu,srv-app-01,172.16.10.20,10.10.20.20,9,1,1,0,1,4,1,2,4,1,Media,fallido,fallido
EVT-ML-1372,2026-06-12T14:23:00Z,process_creation,os,devops,srv-db-01,198.51.100.88,10.10.20.20,14,1,0,1,1,12,3,6,20,1,Alta,observado,sospechoso
EVT-ML-1373,2026-06-12T23:49:00Z,dns_query,dns,analyst,srv-app-01,10.10.40.12,10.10.20.15,23,0,1,0,1,9,4,3,7,0,Media,fallido,fallido
EVT-ML-1374,2026-06-12T12:22:00Z,dns_query,dns,analyst,ws-analyst-07,10.10.20.15,10.10.20.20,12,1,1,0,0,3,2,2,2,0,Baja,observado,normal
EVT-ML-1375,2026-06-12T17:10:00Z,ssh_authentication,ssh,ubuntu,srv-app-01,198.51.100.130,8.8.8.8,17,1,0,0,1,4,2,1,0,1,Baja,observado,normal
EVT-ML-1376,2026-06-12T11:55:00Z,process_creation,os,ubuntu,ws-analyst-07,192.168.10.44,10.10.30.21,11,1,1,0,0,6,2,1,1,1,Baja,permitido,normal
EVT-ML-1377,2026-06-12T11:59:00Z,file_access,os,ubuntu,srv-app-01,10.10.20.20,10.10.30.21,11,1,1,0,1,4,1,2,0,1,Baja,observado,normal
EVT-ML-1378,2026-06-12T07:36:00Z,ssh_authentication,ssh,ubuntu,srv-web-01,203.0.113.45,10.10.20.15,7,0,0,0,1,12,4,2,3,1,Media,fallido,fallido
EVT-ML-1379,2026-06-12T11:37:00Z,process_creation,os,soporte,ws-analyst-07,10.10.20.20,10.10.20.20,11,1,1,0,0,1,2,2,0,1,Baja,permitido,normal
EVT-ML-1380,2026-06-12T13:08:00Z,network_connection,https,soporte,ws-analyst-07,192.168.10.44,10.10.40.12,13,1,1,0,0,1,1,1,0,0,Baja,permitido,normal
EVT-ML-1381,2026-06-12T05:25:00Z,file_access,os,oracle,srv-auth-01,172.16.10.20,8.8.8.8,5,0,1,1,1,21,2,5,16,1,Critica,detectado,sospechoso
EVT-ML-1382,2026-06-12T09:12:00Z,ssh_authentication,ssh,admin,srv-app-01,10.10.20.15,10.10.40.12,9,1,1,1,1,4,1,1,0,1,Baja,observado,normal
EVT-ML-1383,2026-06-12T14:45:00Z,process_creation,os,admin,ws-analyst-07,10.10.40.12,10.10.30.21,14,1,1,1,0,2,1,1,0,1,Baja,observado,normal
EVT-ML-1384,2026-06-12T18:23:00Z,dns_query,dns,soporte,srv-app-01,10.10.40.12,10.10.20.15,18,1,1,0,1,4,1,2,0,0,Baja,fallido,normal
EVT-ML-1385,2026-06-12T02:28:00Z,process_creation,os,soporte,srv-app-01,10.10.20.15,10.10.40.12,2,0,1,0,1,12,2,1,5,1,Media,fallido,fallido
EVT-ML-1386,2026-06-12T10:10:00Z,ssh_authentication,ssh,analyst,srv-db-01,10.10.30.21,10.10.40.12,10,1,1,0,1,3,1,2,0,1,Baja,observado,normal
EVT-ML-1387,2026-06-12T09:26:00Z,file_access,os,ubuntu,srv-auth-01,10.10.20.15,10.10.30.21,9,1,1,0,1,6,2,1,0,1,Baja,observado,normal
EVT-ML-1388,2026-06-12T18:56:00Z,network_connection,http,analyst,srv-db-01,172.16.10.20,10.10.30.21,18,1,1,0,1,2,1,2,0,0,Baja,observado,normal
EVT-ML-1389,2026-06-12T15:19:00Z,ssh_authentication,ssh,soporte,srv-web-01,172.16.10.20,8.8.8.8,15,1,1,0,1,9,1,2,4,1,Media,observado,fallido
EVT-ML-1390,2026-06-12T11:48:00Z,file_access,os,analyst,srv-auth-01,172.16.10.20,10.10.30.21,11,1,1,0,1,4,2,2,1,1,Baja,observado,normal
EVT-ML-1391,2026-06-12T16:23:00Z,process_creation,os,devops,srv-db-01,203.0.113.45,10.10.20.15,16,1,0,1,1,5,4,2,3,1,Media,fallido,fallido
EVT-ML-1392,2026-06-12T19:24:00Z,dns_query,dns,admin,srv-auth-01,10.10.20.20,10.10.30.21,19,0,1,1,1,9,4,1,6,0,Alta,fallido,fallido
EVT-ML-1393,2026-06-12T02:41:00Z,file_access,os,analyst,srv-db-01,10.10.20.20,10.10.20.15,2,0,1,0,1,4,2,1,0,1,Baja,observado,normal
EVT-ML-1394,2026-06-12T16:32:00Z,process_creation,os,ubuntu,ws-analyst-07,10.10.40.12,10.10.30.21,16,1,1,0,0,2,2,1,0,1,Baja,permitido,normal
EVT-ML-1395,2026-06-12T17:20:00Z,dns_query,dns,test,srv-web-01,192.168.10.44,8.8.8.8,17,1,1,0,1,6,2,1,0,0,Baja,permitido,normal
EVT-ML-1396,2026-06-12T13:43:00Z,ssh_authentication,ssh,ubuntu,ws-analyst-07,10.10.20.15,10.10.40.12,13,1,1,0,0,4,1,1,1,1,Baja,permitido,normal
EVT-ML-1397,2026-06-12T14:53:00Z,network_connection,smb,soporte,ws-analyst-07,172.16.10.20,10.10.50.23,14,1,1,0,0,5,1,2,0,1,Baja,observado,normal
EVT-ML-1398,2026-06-12T01:58:00Z,network_connection,https,ubuntu,srv-db-01,192.0.2.55,10.10.40.12,1,0,0,0,1,34,6,6,11,0,Media,bloqueado,sospechoso
EVT-ML-1399,2026-06-12T16:19:00Z,dns_query,dns,test,srv-web-01,172.16.10.20,10.10.50.23,16,1,1,0,1,6,1,1,0,0,Baja,observado,normal
EVT-ML-1400,2026-06-12T11:28:00Z,network_connection,smb,analyst,srv-web-01,10.10.30.21,10.10.30.21,11,1,1,0,1,5,1,2,0,1,Media,observado,normal
EVT-ML-1401,2026-06-12T15:04:00Z,dns_query,dns,ubuntu,ws-analyst-07,10.10.50.23,10.10.20.15,15,1,1,0,0,4,2,1,0,0,Baja,observado,normal
EVT-ML-1402,2026-06-12T20:06:00Z,ssh_authentication,ssh,deploy,srv-auth-01,192.168.10.44,10.10.30.21,20,0,1,1,1,12,2,3,9,1,Baja,fallido,fallido
EVT-ML-1403,2026-06-12T13:26:00Z,network_connection,http,admin,srv-web-01,203.0.113.45,10.10.40.12,13,1,0,1,1,9,5,2,19,0,Alta,detectado,sospechoso
